TIME,BUTTON,X,Y,Z,PRESSURE_NORMAL
120568029,1,7822,4394,0,25045
120568037,1,7751,4383,0,25045
120568044,1,7681,4373,0,25045
120568052,1,7612,4364,0,25053
120568059,1,7542,4357,0,25061
120568067,1,7471,4351,0,25101
120568074,1,7400,4347,0,25101
120568082,1,7329,4345,0,25053
120568089,1,7256,4344,0,25045
120568097,1,7182,4344,0,25037
120568104,1,7108,4344,0,25037
120568112,1,7032,4344,0,25045
120568119,1,6958,4344,0,25093
120568127,1,6884,4346,0,25101
120568134,1,6811,4350,0,25109
120568142,1,6738,4355,0,25181
120568149,1,6666,4359,0,25197
120568157,1,6595,4365,0,25197
120568164,1,6525,4372,0,25197
120568172,1,6455,4379,0,25205
120568179,1,6385,4388,0,25213
120568187,1,6315,4399,0,25301
120568194,1,6246,4411,0,25373
120568202,1,6180,4425,0,25421
120568209,1,6115,4440,0,25421
120568217,1,6052,4456,0,25493
120568224,1,5991,4473,0,25509
120568232,1,5931,4491,0,25581
120568239,1,5873,4509,0,25581
120568247,1,5817,4528,0,25581
120568254,1,5770,4544,0,25653
120568262,1,5731,4558,0,25661
120568269,1,5700,4571,0,25709
120568277,1,5669,4584,0,25717
120568284,1,5633,4600,0,25733
120568292,1,5592,4619,0,25813
120568299,1,5546,4642,0,25821
120568307,1,5502,4666,0,25893
120568314,1,5460,4692,0,25893
120568322,1,5421,4720,0,25957
120568329,1,5384,4750,0,25965
120568337,1,5350,4783,0,26013
120568344,1,5318,4818,0,26013
120568352,1,5289,4856,0,26005
120568359,1,5262,4896,0,26005
120568367,1,5237,4940,0,25893
120568374,1,5214,4985,0,25885
120568382,1,5194,5032,0,25877
120568389,1,5175,5087,0,25813
120568397,1,5159,5150,0,25741
120568404,1,5145,5219,0,25741
120568412,1,5135,5282,0,25725
120568419,1,5129,5333,0,25725
120568427,1,5127,5370,0,25717
120568434,1,5126,5400,0,25717
120568442,1,5126,5436,0,25717
120568449,1,5126,5478,0,25725
120568457,1,5126,5527,0,25725
120568464,1,5126,5575,0,25725
120568472,1,5131,5623,0,25717
120568479,1,5139,5671,0,25709
120568487,1,5150,5720,0,25701
120568494,1,5163,5768,0,25693
120568502,1,5179,5816,0,25677
120568509,1,5197,5864,0,25677
120568517,1,5218,5912,0,25669
120568524,1,5241,5961,0,25661
120568532,1,5266,6009,0,25661
120568539,1,5293,6057,0,25653
120568547,1,5322,6105,0,25605
120568554,1,5353,6154,0,25605
120568562,1,5387,6202,0,25605
120568569,1,5423,6251,0,25597
120568577,1,5461,6301,0,25589
120568584,1,5501,6352,0,25541
120568592,1,5544,6402,0,25541
120568599,1,5588,6452,0,25533
120568607,1,5639,6508,0,25525
120568614,1,5699,6570,0,25477
120568622,1,5768,6637,0,25477
120568629,1,5839,6705,0,25485
120568637,1,5906,6765,0,25493
120568644,1,5970,6818,0,25509
120568652,1,6028,6864,0,25517
120568659,1,6088,6909,0,25525
120568667,1,6148,6955,0,25533
120568674,1,6210,7000,0,25541
120568682,1,6274,7045,0,25541
120568689,1,6340,7089,0,25541
120568697,1,6406,7133,0,25533
120568704,1,6471,7176,0,25533
120568712,1,6538,7218,0,25525
120568719,1,6604,7260,0,25525
120568727,1,6672,7301,0,25517
120568734,1,6742,7340,0,25517
120568742,1,6812,7379,0,25517
120568749,1,6883,7415,0,25517
120568757,1,6955,7450,0,25525
120568764,1,7028,7484,0,25525
120568772,1,7104,7517,0,25525
120568779,1,7179,7549,0,25517
120568787,1,7255,7579,0,25517
120568794,1,7330,7609,0,25517
120568802,1,7406,7637,0,25517
120568809,1,7482,7665,0,25533
120568817,1,7561,7691,0,25541
120568824,1,7639,7717,0,25613
120568832,1,7718,7742,0,25669
120568839,1,7797,7766,0,25669
120568847,1,7878,7789,0,25669
120568854,1,7957,7811,0,25653
120568862,1,8037,7831,0,25653
120568869,1,8117,7851,0,25653
120568877,1,8197,7869,0,25653
120568884,1,8279,7885,0,25653
120568892,1,8360,7902,0,25661
120568899,1,8442,7918,0,25669
120568907,1,8525,7934,0,25677
120568914,1,8608,7950,0,25677
120568922,1,8692,7966,0,25677
120568929,1,8775,7980,0,25677
120568937,1,8857,7994,0,25677
120568944,1,8939,8005,0,25661
120568952,1,9021,8015,0,25661
120568959,1,9103,8024,0,25661
120568967,1,9183,8030,0,25669
120568974,1,9263,8035,0,25677
120568982,1,9342,8038,0,25677
120568989,1,9420,8039,0,25669
120568997,1,9494,8039,0,25653
120569004,1,9566,8039,0,25581
120569012,1,9634,8039,0,25501
120569019,1,9699,8034,0,25413
120569027,1,9761,8026,0,25405
120569034,1,9820,8016,0,25341
120569042,1,9869,8006,0,25341
120569049,1,9909,7997,0,25277
120569057,1,9941,7988,0,25277
120569064,1,9971,7978,0,25269
120569072,1,10006,7964,0,25269
120569079,1,10045,7947,0,25173
120569087,1,10090,7925,0,25125
120569094,1,10132,7900,0,25117
120569102,1,10173,7874,0,25109
120569109,1,10213,7846,0,25101
120569117,1,10250,7817,0,25053
120569124,1,10286,7787,0,25053
120569132,1,10320,7756,0,25045
120569139,1,10352,7724,0,24981
120569147,1,10382,7691,0,24981
120569154,1,10411,7656,0,24981
120569162,1,10438,7620,0,24965
120569169,1,10463,7583,0,24917
120569177,1,10487,7543,0,24909
120569184,1,10509,7502,0,24853
120569192,1,10530,7459,0,24853
120569199,1,10549,7414,0,24845
120569207,1,10566,7368,0,24837
120569214,1,10581,7320,0,24837
120569222,1,10594,7271,0,24837
120569229,1,10605,7222,0,24837
120569237,1,10614,7166,0,24885
120569244,1,10619,7102,0,24885
120569252,1,10621,7031,0,24885
120569259,1,10621,6958,0,24893
120569267,1,10620,6891,0,24893
120569274,1,10610,6829,0,24893
120569282,1,10596,6773,0,24893
120569289,1,10580,6716,0,24901
120569297,1,10561,6657,0,24901
120569304,1,10540,6598,0,24909
120569312,1,10516,6538,0,24957
120569319,1,10489,6477,0,24973
120569327,1,10461,6416,0,24981
120569334,1,10430,6355,0,24989
120569342,1,10397,6293,0,25045
120569349,1,10362,6233,0,25045
120569357,1,10324,6173,0,25037
120569364,1,10284,6115,0,25037
120569372,1,10242,6057,0,25037
120569379,1,10199,6001,0,25029
120569387,1,10154,5947,0,25029
120569394,1,10109,5892,0,25021
120569402,1,10063,5839,0,25021
120569409,1,10017,5787,0,25021
120569417,1,9976,5742,0,25029
120569424,1,9942,5705,0,25037
120569432,1,9913,5675,0,25045
120569439,1,9883,5647,0,25133
120569447,1,9848,5614,0,25133
120569454,1,9808,5577,0,25133
120569462,1,9761,5537,0,25133
120569469,1,9715,5498,0,25141
120569477,1,9668,5462,0,25141
120569484,1,9622,5428,0,25141
120569492,1,9576,5395,0,25141
120569499,1,9529,5365,0,25189
120569507,1,9482,5335,0,25197
120569514,1,9434,5307,0,25213
120569522,1,9387,5280,0,25261
120569529,1,9340,5253,0,25269
120569537,1,9293,5227,0,25317
120569544,1,9248,5202,0,25325
120569552,1,9202,5178,0,25341
120569559,1,9157,5154,0,25397
120569567,1,9112,5131,0,25405
120569574,1,9068,5107,0,25445
120569582,1,9023,5082,0,25445
120569589,1,8979,5058,0,25437
120569597,1,8935,5033,0,25421
120569604,1,8891,5008,0,25421
120569612,1,8846,4983,0,25421
120569619,1,8801,4958,0,25421
120569627,1,8756,4933,0,25421
120569634,1,8709,4908,0,25429
120569642,1,8662,4884,0,25469
120569649,1,8615,4859,0,25469
120569657,1,8567,4835,0,25477
120569664,1,8519,4810,0,25485
120569672,1,8471,4786,0,25485
120569679,1,8422,4762,0,25477
120569687,1,8373,4738,0,25477
120569694,1,8317,4712,0,25477
120569702,1,8254,4684,0,25461
120569709,1,8183,4653,0,25461
120569717,1,8111,4623,0,25453
120569724,1,8044,4596,0,25437
120569732,1,7982,4573,0,25365
120569739,1,7924,4553,0,25357
120569747,1,7864,4534,0,25357
120569754,1,7804,4517,0,25357
120569762,1,7743,4501,0,25357
120569769,1,7683,4486,0,25365
120569777,1,7623,4473,0,25373
120569784,1,7563,4461,0,25381
120569792,1,7502,4450,0,25381
120569799,1,7440,4441,0,25365
120569807,1,7378,4433,0,25357
120569814,1,7316,4426,0,25285
120569822,1,7253,4420,0,25285
120569829,1,7189,4415,0,25277
120569837,1,7124,4411,0,25237
120569844,1,7057,4409,0,25237
120569852,1,6992,4408,0,25325
120569859,1,6927,4408,0,25325
120569867,1,6863,4408,0,25325
120569874,1,6801,4408,0,25405
120569882,1,6739,4412,0,25405
120569889,1,6678,4420,0,25413
120569897,1,6619,4430,0,25413
120569904,1,6561,4442,0,25461
120569912,1,6505,4457,0,25469
120569919,1,6448,4474,0,25469
120569927,1,6391,4493,0,25485
120569934,1,6335,4515,0,25533
120569942,1,6287,4534,0,25541
120569949,1,6247,4552,0,25549
120569957,1,6215,4567,0,25637
120569964,1,6185,4583,0,25645
120569972,1,6149,4603,0,25685
120569979,1,6108,4626,0,25693
120569987,1,6061,4652,0,25749
120569994,1,6016,4680,0,25749
120570002,1,5971,4709,0,25749
120570009,1,5928,4739,0,25749
120570017,1,5887,4770,0,25693
120570024,1,5848,4803,0,25685
120570032,1,5811,4836,0,25685
120570039,1,5777,4870,0,25677
120570047,1,5745,4905,0,25669
120570054,1,5716,4941,0,25661
120570062,1,5689,4978,0,25653
120570069,1,5664,5017,0,25581
120570077,1,5642,5057,0,25565
120570084,1,5621,5098,0,25517
120570092,1,5602,5140,0,25517
120570099,1,5585,5181,0,25469
120570107,1,5571,5221,0,25469
120570114,1,5560,5260,0,25421
120570122,1,5551,5298,0,25413
120570129,1,5543,5333,0,25413
120570137,1,5538,5367,0,25413
120570144,1,5534,5399,0,25413
120570152,1,5532,5430,0,25413
120570159,1,5531,5462,0,25413
120570167,1,5531,5494,0,25405
120570174,1,5531,5529,0,25389
120570182,1,5532,5566,0,25381
120570189,1,5539,5605,0,25365
120570197,1,5549,5646,0,25309
120570204,1,5561,5689,0,25301
120570212,1,5576,5733,0,25293
120570219,1,5593,5780,0,25285
120570227,1,5613,5827,0,25277
120570234,1,5638,5882,0,25269
120570242,1,5669,5945,0,25253
120570249,1,5706,6016,0,25205
120570257,1,5747,6088,0,25205
120570264,1,5788,6156,0,25205
120570272,1,5828,6219,0,25205
120570279,1,5867,6274,0,25205
120570287,1,5908,6328,0,25213
120570294,1,5950,6381,0,25213
120570302,1,5988,6426,0,25157
120570309,1,6023,6464,0,25149
120570317,1,6052,6494,0,25077
120570324,1,6082,6522,0,25069
120570332,1,6125,6561,0,25005
120570339,1,6183,6607,0,25005
120570347,1,6255,6661,0,25005
120570354,1,6329,6712,0,24941
120570362,1,6399,6756,0,24941
120570369,1,6462,6794,0,24925
120570377,1,6519,6827,0,24917
120570384,1,6576,6859,0,24917
120570392,1,6635,6891,0,24909
120570399,1,6695,6921,0,24917
120570407,1,6756,6950,0,24925
120570414,1,6818,6978,0,24925
120570422,1,6880,7004,0,24997
120570429,1,6944,7029,0,24997
120570437,1,7009,7053,0,24997
120570444,1,7075,7076,0,24949
120570452,1,7142,7097,0,24901
120570459,1,7208,7116,0,24885
120570467,1,7273,7133,0,24877
120570474,1,7338,7149,0,24869
120570482,1,7403,7162,0,24861
120570489,1,7466,7174,0,24845
120570497,1,7529,7186,0,24837
120570504,1,7592,7196,0,24821
120570512,1,7653,7205,0,24821
120570519,1,7715,7213,0,24813
120570527,1,7778,7220,0,24813
120570534,1,7840,7226,0,24813
120570542,1,7903,7230,0,24805
120570549,1,7965,7234,0,24797
120570557,1,8024,7236,0,24789
120570564,1,8083,7237,0,24733
120570572,1,8141,7237,0,24733
120570579,1,8198,7237,0,24733
120570587,1,8256,7237,0,24741
120570594,1,8313,7231,0,24741
120570602,1,8369,7223,0,24749
120570609,1,8424,7215,0,24749
120570617,1,8478,7205,0,24749
120570624,1,8531,7195,0,24709
120570632,1,8577,7187,0,24701
120570639,1,8616,7179,0,24701
120570647,1,8647,7172,0,24701
120570654,1,8678,7164,0,24685
120570662,1,8714,7154,0,24677
120570669,1,8755,7140,0,24669
120570677,1,8801,7124,0,24669
120570684,1,8844,7106,0,24669
120570692,1,8887,7086,0,24669
120570699,1,8928,7064,0,24653
120570707,1,8968,7040,0,24653
120570714,1,9007,7014,0,24637
120570722,1,9046,6985,0,24629
120570729,1,9083,6955,0,24613
120570737,1,9119,6924,0,24605
120570744,1,9153,6891,0,24589
120570752,1,9186,6858,0,24589
120570759,1,9217,6824,0,24573
120570767,1,9246,6791,0,24565
120570774,1,9274,6757,0,24565
120570782,1,9300,6722,0,24517
120570789,1,9325,6687,0,24517
120570797,1,9349,6650,0,24517
120570804,1,9372,6612,0,24525
120570812,1,9394,6573,0,24533
120570819,1,9414,6532,0,24541
120570827,1,9434,6491,0,24549
120570834,1,9452,6449,0,24549
120570842,1,9469,6407,0,24557
120570849,1,9486,6364,0,24597
120570857,1,9500,6322,0,24597
120570864,1,9513,6281,0,24597
120570872,1,9524,6240,0,24597
120570879,1,9532,6200,0,24597
120570887,1,9538,6161,0,24581
120570894,1,9542,6122,0,24509
120570902,1,9544,6084,0,24509
120570909,1,9544,6046,0,24501
120570917,1,9544,6010,0,24493
120570924,1,9544,5974,0,24445
120570932,1,9542,5939,0,24437
120570939,1,9535,5904,0,24437
120570947,1,9526,5869,0,24445
120570954,1,9517,5834,0,24445
120570962,1,9506,5798,0,24509
120570969,1,9493,5762,0,24501
120570977,1,9480,5726,0,24501
120570984,1,9465,5691,0,24501
120570992,1,9449,5657,0,24493
120570999,1,9432,5625,0,24493
120571007,1,9415,5595,0,24493
120571014,1,9397,5566,0,24549
120571022,1,9378,5539,0,24589
120571029,1,9358,5513,0,24589
120571037,1,9337,5488,0,24589
120571044,1,9315,5463,0,24533
120571052,1,9291,5439,0,24453
120571059,1,9267,5414,0,24453
120571067,1,9242,5388,0,24461
120571074,1,9216,5362,0,24469
120571082,1,9190,5336,0,24477
120571089,1,9163,5310,0,24533
120571097,1,9135,5283,0,24533
120571104,1,9107,5257,0,24533
120571112,1,9078,5231,0,24533
120571119,1,9049,5204,0,24525
120571127,1,9019,5178,0,24533
120571134,1,8988,5151,0,24557
120571142,1,8956,5123,0,24565
120571149,1,8924,5094,0,24565
120571157,1,8892,5063,0,24613
120571164,1,8859,5032,0,24613
120571172,1,8826,5000,0,24613
120571179,1,8791,4967,0,24621
120571187,1,8756,4934,0,24669
120571194,1,8719,4901,0,24693
120571202,1,8681,4869,0,24741
120571209,1,8643,4837,0,24781
120571217,1,8605,4806,0,24877
120571224,1,8566,4776,0,24933
120571232,1,8527,4747,0,24949
120571239,1,8488,4719,0,25013
120571247,1,8448,4693,0,25013
120571254,1,8408,4667,0,25013
120571262,1,8368,4642,0,24917
120571269,1,8327,4618,0,24869
120571277,1,8285,4595,0,24853
120571284,1,8242,4573,0,24853
120571292,1,8197,4551,0,24781
120571299,1,8152,4530,0,24773
120571307,1,8104,4510,0,24757
120571314,1,8049,4489,0,24685
120571322,1,7983,4465,0,24685
120571329,1,7907,4440,0,24645
120571337,1,7829,4416,0,24637
120571344,1,7755,4396,0,24629
120571352,1,7688,4379,0,24629
120571359,1,7628,4366,0,24629
120571367,1,7569,4356,0,24637
120571374,1,7508,4347,0,24645
120571382,1,7447,4339,0,24645
120571389,1,7387,4333,0,24645
120571397,1,7326,4327,0,24597
120571404,1,7265,4321,0,24589
120571412,1,7202,4317,0,24501
120571419,1,7136,4314,0,24453
120571427,1,7070,4312,0,24365
120571434,1,7003,4311,0,24349
120571442,1,6937,4311,0,24341
120571449,1,6872,4311,0,24293
120571457,1,6807,4311,0,24285
120571464,1,6743,4313,0,24285
120571472,1,6680,4320,0,24285
120571479,1,6619,4329,0,24317
120571487,1,6561,4339,0,24333
120571494,1,6504,4350,0,24365
120571502,1,6448,4362,0,24413
120571509,1,6393,4376,0,24421
120571517,1,6338,4392,0,24421
120571524,1,6283,4409,0,24429
120571532,1,6230,4429,0,24437
120571539,1,6184,4447,0,24485
120571547,1,6147,4464,0,24485
120571554,1,6116,4480,0,24493
120571562,1,6087,4495,0,24501
120571569,1,6053,4515,0,24509
120571577,1,6014,4538,0,24557
120571584,1,5970,4565,0,24605
120571592,1,5929,4593,0,24645
120571599,1,5889,4620,0,24645
120571607,1,5851,4648,0,24637
120571614,1,5815,4676,0,24637
120571622,1,5780,4704,0,24637
120571629,1,5748,4734,0,24637
120571637,1,5717,4764,0,24637
120571644,1,5688,4795,0,24637
120571652,1,5659,4827,0,24645
120571659,1,5632,4859,0,24653
120571667,1,5606,4892,0,24709
120571674,1,5582,4924,0,24717
120571682,1,5559,4957,0,24725
120571689,1,5538,4989,0,24797
120571697,1,5519,5022,0,24797
120571704,1,5502,5055,0,24845
120571712,1,5486,5088,0,24845
120571719,1,5471,5122,0,24797
120571727,1,5458,5155,0,24797
120571734,1,5446,5188,0,24805
120571742,1,5437,5221,0,24813
120571749,1,5429,5254,0,24821
120571757,1,5423,5287,0,24829
120571764,1,5418,5322,0,24845
120571772,1,5415,5357,0,24901
120571779,1,5414,5394,0,24901
120571787,1,5414,5432,0,24901
120571794,1,5414,5471,0,24965
120571802,1,5414,5510,0,24965
120571809,1,5417,5548,0,24917
120571817,1,5424,5586,0,24901
120571824,1,5434,5623,0,24893
120571832,1,5445,5660,0,24877
120571839,1,5458,5697,0,24869
120571847,1,5474,5735,0,24797
120571854,1,5493,5775,0,24797
120571862,1,5514,5817,0,24789
120571869,1,5537,5861,0,24781
120571877,1,5563,5908,0,24781
120571884,1,5591,5955,0,24845
120571892,1,5619,6004,0,24845
120571899,1,5648,6052,0,24845
120571907,1,5678,6099,0,24845
120571914,1,5708,6145,0,24845
120571922,1,5740,6189,0,24909
120571929,1,5772,6232,0,24909
120571937,1,5806,6272,0,24981
120571944,1,5842,6311,0,24981
120571952,1,5878,6349,0,24965
120571959,1,5917,6385,0,24965
120571967,1,5956,6420,0,24973
120571974,1,5997,6454,0,24973
120571982,1,6038,6487,0,24981
120571989,1,6080,6519,0,24973
120571997,1,6122,6550,0,24973
120572004,1,6164,6581,0,24973
120572012,1,6206,6611,0,24973
120572019,1,6248,6639,0,24973
120572027,1,6291,6666,0,24973
120572034,1,6335,6691,0,24973
120572042,1,6378,6715,0,24981
120572049,1,6420,6738,0,24981
120572057,1,6462,6759,0,24981
120572064,1,6504,6780,0,24989
120572072,1,6546,6799,0,24997
120572079,1,6588,6817,0,25005
120572087,1,6630,6834,0,25053
120572094,1,6672,6851,0,25061
120572102,1,6714,6867,0,25061
120572109,1,6756,6882,0,25061
120572117,1,6798,6896,0,25133
120572124,1,6840,6909,0,25133
120572132,1,6881,6922,0,25093
120572139,1,6923,6934,0,25093
120572147,1,6966,6946,0,25093
120572154,1,7008,6958,0,25093
120572162,1,7052,6969,0,25101
120572169,1,7096,6979,0,25101
120572177,1,7140,6989,0,25093
120572184,1,7185,6999,0,25093
120572192,1,7228,7008,0,25085
120572199,1,7271,7017,0,25093
120572207,1,7315,7025,0,25101
120572214,1,7359,7033,0,25109
120572222,1,7403,7040,0,25125
120572229,1,7449,7047,0,25125
120572237,1,7496,7053,0,25133
120572244,1,7543,7059,0,25141
120572252,1,7592,7064,0,25237
120572259,1,7642,7069,0,25245
120572267,1,7692,7075,0,25245
120572274,1,7749,7080,0,25237
120572282,1,7813,7086,0,25237
120572289,1,7885,7091,0,25229
120572297,1,7957,7094,0,25229
120572304,1,8024,7096,0,25229
120572312,1,8083,7097,0,25229
120572319,1,8137,7097,0,25245
120572327,1,8191,7097,0,25253
120572334,1,8246,7097,0,25253
120572342,1,8302,7097,0,25309
120572349,1,8357,7097,0,25325
120572357,1,8413,7097,0,25397
120572364,1,8469,7094,0,25405
120572372,1,8526,7090,0,25469
120572379,1,8584,7086,0,25477
120572387,1,8643,7083,0,25485
120572394,1,8702,7080,0,25501
120572402,1,8761,7076,0,25549
120572409,1,8819,7073,0,25557
120572417,1,8876,7070,0,25565
120572424,1,8933,7066,0,25637
120572432,1,8990,7063,0,25645
120572439,1,9048,7059,0,25653
120572447,1,9107,7055,0,25661
120572454,1,9167,7053,0,25733
120572462,1,9229,7050,0,25749
120572469,1,9292,7048,0,25853
120572477,1,9356,7046,0,25853
120572484,1,9422,7043,0,25853
120572492,1,9489,7042,0,25853
120572499,1,9554,7041,0,25853
120572507,1,9620,7040,0,25853
120572514,1,9686,7040,0,25861
120572522,1,9752,7040,0,25869
120572529,1,9819,7040,0,25869
120572537,1,9887,7040,0,25877
120572544,1,9955,7039,0,25925
120572552,1,10024,7038,0,25925
120572559,1,10093,7036,0,25933
120572567,1,10163,7033,0,25933
120572574,1,10233,7030,0,25933
120572582,1,10303,7024,0,25933
120572589,1,10370,7017,0,25933
120572597,1,10438,7006,0,25941
